run,gpus,batch,seq,layout,arm,stage,all_gather_calls,expected_all_gather_calls,pre_attention_peak_allocated_increment_mib,pre_attention_retained_increment_mib,gpu_ms_mean,gpu_ms_median,gpu_ms_sample_std,gpu_ms_min,gpu_ms_max,wall_ms_mean,wall_ms_median,wall_ms_sample_std,wall_ms_min,wall_ms_max
9707226,8,2,4096,contiguous,head,eager_pre_plus_attention,1,1,144.0,128.0,1.175113974677192,1.170090675354004,0.012504279972399156,1.1692373911539713,1.2006059010823569,1.17617885569214,1.1711292997157823,0.012564732920453282,1.1703071339676778,1.201796067956214
9707226,8,2,4096,contiguous,head,graph_pre_plus_attention,1,1,144.0,128.0,1.1721842024061415,1.17215576171875,0.00034921801557263074,1.1717973073323569,1.1726165771484376,1.1739707720052037,1.1739719668791317,0.0004253469790096478,1.1733872330902766,1.1746580654289573
9707226,8,2,4096,contiguous,head_contiguous,eager_pre_attention,1,1,256.0,128.0,1.0574847963121201,1.0387285232543944,0.03075968926005137,1.0371072133382162,1.107080586751302,1.0586430502977844,1.0396760830190033,0.030680301347315423,1.0389126002943765,1.1081644663742434
9707226,8,2,4096,contiguous,head_contiguous,eager_pre_plus_attention,1,1,256.0,128.0,1.4714140362209744,1.4715562820434571,0.0011025415060492102,1.4701226552327473,1.4731263478597005,1.4726554059759818,1.472748816983464,0.0012282241562283243,1.47117036782826,1.4742220325085025
9707226,8,2,4096,contiguous,head_contiguous,graph_pre_plus_attention,1,1,256.0,128.0,1.469616338941786,1.4697301228841146,0.0004627328830636482,1.4690303802490234,1.4702592213948569,1.4706134223767247,1.4707459165947512,0.0005505497302418645,1.4698918326757848,1.4711723662912846
9707226,8,2,4096,projection_view,baseline,eager_pre_attention,2,2,192.0,128.0,1.0156942261589899,1.0155690828959147,0.0010511070931308118,1.0146133422851562,1.0172757466634115,1.0166835560489238,1.0165405003742005,0.0010843481518523059,1.0155247349757701,1.0183050665849198
9707226,8,2,4096,projection_view,baseline,eager_pre_plus_attention,2,2,192.0,128.0,1.45268620385064,1.4525439580281576,0.0012664251288186075,1.4514517466227213,1.4543530782063803,1.4537902610350608,1.4535592830119035,0.0013716782623675442,1.4524571675186355,1.4557903671326737
9707226,8,2,4096,projection_view,baseline,graph_pre_plus_attention,2,2,192.0,128.0,1.4486698786417642,1.4483968098958333,0.0007591592928869699,1.4481749216715494,1.4501546223958333,1.4506467391685065,1.4503938010117658,0.0007063549916245563,1.4501306674598406,1.4519814654098202
9707226,8,2,4096,projection_view,layout_only,eager_pre_attention,2,2,136.0,128.0,0.717539554172092,0.717687447865804,0.0004347982387578516,0.7169365564982096,0.7179264068603516,0.7185586062001271,0.7186678674770519,0.00038900057795321385,0.7179866331474235,0.7189328665845096
9707226,8,2,4096,projection_view,layout_only,eager_pre_plus_attention,2,2,136.0,128.0,1.1509816699557835,1.1496959686279298,0.0036044233479373745,1.147869873046875,1.15688107808431,1.1520167224160913,1.1507263009358817,0.00364052190963741,1.148881666207065,1.158007434181248
9707226,8,2,4096,projection_view,layout_only,graph_pre_plus_attention,2,2,136.0,128.0,1.1483761469523113,1.1485695521036785,0.000782069385631355,1.1471871693929037,1.1493034362792969,1.150096177459798,1.149962400086224,0.0008679695673049759,1.1490065332812567,1.1513774651878823
